sta,n,span,order,n_segments,skipped_segments,n_blocks,dropped_blocks,n_flags,coef_bytes,gram_bytes,grid_bytes,raw_bytes,npz_bytes,seconds,error
KTPK,,,,,,,,,,,,3876,,0.0,"ValueError: KTPK.tenv3: 18 epochs, need 24"
KTPM,9753,27.2307,234,5,3,28,0,1,21456,1961232,692304,1989816,2148235,0.17,
KTVL,5620,16.4901,148,2,0,17,0,0,12888,1019112,404640,1146684,1126707,0.089,
KTWN,749,2.4695,36,0,1,3,0,0,1824,45024,35952,153000,62106,0.01,
KTZ2,6263,23.9042,208,4,0,21,0,0,17832,1678488,450936,1277856,1775333,0.125,
KUA1,32,5.8535,8,0,3,0,9,0,216,1944,768,6732,4754,0.002,
KUA2,2642,7.4004,76,4,11,8,0,0,7104,254448,174480,539172,307638,0.031,
KUAH,1666,5.2594,59,2,2,6,0,0,5040,172944,114360,340068,205751,0.021,
KUAL,2513,23.9316,208,3,6,11,24,0,12120,1344504,166296,512856,1313807,0.064,
KUAN,658,1.8152,31,0,7,2,0,0,1392,32688,31584,134436,48276,0.008,
KUAQ,5655,16.8131,151,4,0,17,0,0,13872,946560,407160,1153824,1059305,0.091,
KUBN,1316,3.6687,46,0,0,4,0,0,2376,69240,63168,268668,95327,0.014,
KUCH,,,,,,,,,,,,4692,,0.0,"ValueError: KUCH.tenv3: 22 epochs, need 24"
KUDB,,,,,,,,,,,,2040,,0.0,"ValueError: KUDB.tenv3: 9 epochs, need 24"
KUGC,2944,12.3175,115,0,0,12,3,0,6528,371616,141144,600780,414482,0.046,
KUGE,2306,8.2081,82,3,0,9,0,0,7632,325776,166032,470628,355011,0.036,
KUGL,,,,,,,,,,,,3672,,0.0,"ValueError: KUGL.tenv3: 17 epochs, need 24"
KUHR,1547,5.5469,61,0,0,6,0,0,3360,116592,74256,315792,138919,0.02,
KUJ2,2171,7.1896,74,0,0,7,3,0,3984,163392,104160,443088,194567,0.025,
KUJQ,,,,,,,,,,,,4488,,0.001,"ValueError: KUJQ.tenv3: 21 epochs, need 24"
KUK8,1599,6.1136,65,0,0,7,0,0,3768,132936,76752,326400,153196,0.022,
KUKE,1879,9.5222,93,0,0,8,0,0,4752,244512,90192,383520,259282,0.026,
KUKU,323,1.5989,29,0,0,2,0,0,1344,29712,15504,66096,37901,0.006,
KUL1,2040,5.8097,63,0,1,6,0,0,3408,122640,97920,416364,156556,0.022,
KUL2,2957,8.731,86,0,0,9,0,0,4896,218160,141936,603432,263426,0.035,
KUL3,,,,,,,,,,,,1224,,0.0,"ValueError: KUL3.tenv3: 5 epochs, need 24"
KULC,1705,6.1711,66,0,0,6,0,0,3480,132072,81768,348024,153817,0.019,
KULD,109,0.3231,19,0,1,1,0,0,792,13656,5232,22440,18158,0.003,
KULE,9825,29.2266,250,7,1,30,0,0,23736,2097240,699912,2004504,2285127,0.172,
KULL,4581,18.9952,168,3,0,17,6,0,14064,1073280,329592,934728,1115722,0.078,
KULN,3054,9.0486,89,5,11,10,0,0,8520,322536,193560,623220,383610,0.043,
KULU,7790,30.0506,257,5,0,31,0,3,23448,2237016,560880,1589364,2332587,0.16,
KULW,3994,11.2197,106,0,0,12,0,0,6312,323448,191712,814980,396333,0.052,
KUMA,430,1.254,27,0,0,2,0,0,1296,26928,20640,87924,38836,0.007,
KUMI,548,15.2279,137,0,1,9,3,0,6120,493560,26088,111996,458469,0.023,
KUMR,593,1.7166,30,0,0,2,0,0,1368,31176,28464,121176,45976,0.008,
KUMT,1241,3.9316,48,2,0,4,0,0,4032,129744,89352,253368,156435,0.028,
KUNA,450,1.8535,31,0,0,2,0,0,1392,32688,21600,92004,43135,0.008,
KUND,2580,9.4866,92,0,0,10,0,0,5352,248136,123840,526524,283626,0.035,
KUNJ,,,,,,,,,,,,4488,,0.0,"ValueError: KUNJ.tenv3: 21 epochs, need 24"
KUNM,5125,15.2909,139,4,3,16,0,0,12624,749856,360000,1045704,848198,0.077,
KUNU,5681,17.0787,153,5,2,18,0,0,14616,906264,408096,1159128,1018757,0.087,
KUNW,1891,5.3881,60,3,0,6,0,0,5616,186912,136152,385968,230731,0.024,
KUNZ,7448,20.8898,184,3,0,21,0,0,16272,1370592,536256,1519596,1505556,0.129,
KUPR,931,4.2547,51,2,4,4,3,0,3792,116160,58848,190128,129955,0.014,
KURA,,,,,,,,,,,,4488,,0.0,"ValueError: KURA.tenv3: 21 epochs, need 24"
KURE,6624,18.3737,163,2,0,19,0,0,14232,1121784,476928,1351500,1234135,0.099,
KURG,68,3.2006,17,0,1,1,6,0,744,11832,2664,14076,15571,0.003,
KURI,2436,8.9528,88,2,2,8,0,0,7080,366600,170040,497148,381553,0.033,
KURJ,3189,8.9774,88,4,0,9,0,0,8352,351360,229608,650760,413655,0.039,
KURR,2454,9.2868,91,0,0,10,0,0,5328,243696,117792,500820,279187,0.034,
KURS,295,1.9795,32,0,0,2,0,0,1416,34248,14160,60384,40035,0.006,
KURU,2546,14.3245,131,0,1,10,0,0,6288,458736,122208,519588,480393,0.042,
KUS1,3781,10.9459,104,0,0,11,0,0,5952,309216,181488,771528,376166,0.043,
KUSA,,,,,,,,,,,,3672,,0.0,"ValueError: KUSA.tenv3: 17 epochs, need 24"
KUSN,1745,5.3881,60,2,0,6,0,0,5208,192456,125640,356184,224854,0.027,
KUST,4405,14.3738,131,3,0,15,0,0,11880,727032,317160,898824,791780,0.066,
KUT1,5653,16.3751,148,5,4,17,0,0,13824,818784,393960,1153416,933277,0.086,
KUT2,256,2.4093,36,0,4,3,0,0,1824,45024,12288,52428,48327,0.007,
KUTA,2259,6.7872,71,3,0,7,0,0,6480,246432,162648,461040,285878,0.035,
KUTN,5817,18.3053,163,3,0,19,0,0,14640,1049952,418824,1186872,1140735,0.093,
KUTU,1738,5.9576,64,0,0,6,0,0,3432,125736,83424,354756,152313,0.019,
KUU2,4615,12.8076,119,0,0,13,0,0,6936,398328,221520,941664,483146,0.06,
KUUJ,5570,21.8644,191,2,2,17,6,0,13824,1273488,398424,1136484,1345021,0.101,
KUWT,4490,12.4709,116,2,0,13,0,0,10104,667464,323280,916164,745827,0.066,
KVEC,1450,4.887,56,0,0,5,0,0,2928,98256,69600,296004,122119,0.016,
KVTX,6407,19.4251,172,3,0,20,0,0,15384,1181928,461304,1307232,1303533,0.105,
KWBU,4654,15.0116,137,4,0,15,0,0,12552,769896,334968,949620,842364,0.075,
KWI1,62,0.386,15,0,1,1,0,0,696,10200,2976,12852,14406,0.003,
KWID,3486,11.8932,112,0,0,12,0,0,6456,355128,167328,711348,411008,0.043,
KWJ1,1848,6.3491,67,2,0,7,0,0,5832,224808,133056,377196,250553,0.024,
KWNJ,1880,17.5797,157,2,2,6,9,0,7536,702288,134688,383724,700378,0.034,
KYAS,416,2.9733,40,0,1,3,0,0,1920,52512,19968,85068,57737,0.008,
KYBC,2792,9.566,93,0,0,9,0,0,5064,248568,134016,569772,287068,0.031,
KYBG,2498,7.1951,74,0,0,8,0,0,4296,167448,119904,509796,208429,0.028,
KYBO,7459,20.7392,182,5,0,21,0,0,17040,1292208,537048,1521840,1426053,0.114,
KYBU,5236,15.1896,138,2,0,16,0,0,12072,901320,376992,1068348,1007034,0.079,
KYBV,2885,7.9972,80,0,0,8,0,0,4440,189912,138480,588744,234483,0.03,
KYC1,3422,10.1273,98,2,0,11,0,0,8592,462480,246384,698292,514045,0.043,
KYCA,2499,7.6879,78,0,0,8,0,0,4392,182232,119952,510000,221340,0.027,
KYCB,2865,10.2669,99,2,1,11,0,0,8616,447288,205488,584664,480984,0.041,
KYCG,4424,12.564,117,0,0,13,0,0,6888,386904,212352,902700,467497,0.053,
KYCP,7168,21.0185,185,3,1,21,0,0,16296,1425864,515448,1462476,1570976,0.118,
KYDH,6422,17.8097,159,0,0,18,0,0,9456,687408,308256,1310292,811207,0.089,
KYDR,3854,12.0246,113,0,0,12,0,0,6480,360576,184752,786420,430925,0.044,
KYDV,3004,11.8384,111,0,0,10,0,0,5808,341616,144192,613020,386723,0.037,
KYFT,245,0.8022,23,0,1,1,0,0,888,17880,11760,50184,24753,0.004,
KYFW,4435,12.564,117,0,0,13,0,0,6888,386904,212880,904944,467707,0.055,
KYGB,5768,17.8097,159,3,0,17,0,0,13512,990120,415296,1176876,1081106,0.089,
KYGR,2561,7.5154,77,0,0,8,0,0,4368,178464,122928,522648,217127,0.03,
KYHG,1833,5.4456,60,0,0,6,0,0,3336,113640,87984,374136,144491,0.02,
KYHK,4096,12.5558,117,0,0,13,0,0,6888,386904,196608,835788,460983,0.048,
KYHL,3840,10.6475,102,0,0,11,0,0,5904,299232,184320,783564,365049,0.046,
KYHM,3909,10.8939,104,0,0,11,0,0,5952,309216,187632,797640,375508,0.044,
KYHN,2584,7.5318,77,0,0,8,0,0,4368,178464,124032,527340,217485,0.029,
KYHP,2593,7.4661,76,0,0,8,0,0,4344,174744,124464,529176,216155,0.03,
KYHT,2878,8.3367,83,0,0,9,0,0,4824,205848,138144,587316,251709,0.032,
KYHZ,3509,12.0246,113,0,0,11,0,0,6168,356520,168192,716040,415940,0.044,
KYI2,1804,5.3224,59,2,10,6,0,0,4680,149736,109872,368220,189486,0.023,
KYIN,4066,11.896,112,5,13,12,0,0,9888,453984,253440,829668,541228,0.055,
KYKB,249,0.8022,23,0,1,1,0,0,888,17880,11952,51000,24904,0.005,
KYL1,5000,14.2149,130,0,0,15,0,0,7824,472704,240000,1020204,566858,0.064,
KYLE,896,17.7604,159,0,1,12,0,0,7584,663072,43008,182988,636939,0.031,
KYLO,2218,6.1656,66,0,0,7,0,0,3792,136128,106464,452676,171686,0.025,
KYLS,1549,5.002,57,3,2,5,0,0,4968,157800,107256,316200,191516,0.02,
KYMD,2495,7.4716,76,0,0,8,0,0,4344,174744,119760,509184,213427,0.027,
KYMF,3906,10.8857,104,0,0,11,0,0,5952,309216,187488,797028,375673,0.045,
KYMH,6823,21.0349,185,2,2,21,0,0,15672,1460040,481800,1392096,1590829,0.114,
KYMI,1541,9.2375,90,3,2,7,3,0,6456,287880,102648,314568,297432,0.024,
KYMR,3869,10.8939,104,0,0,11,0,0,5952,309216,185712,789480,375030,0.043,
KYMS,2526,7.2854,75,0,0,8,0,0,4320,171072,121248,515508,209604,0.026,
KYMU,2992,8.3313,83,0,0,9,0,0,4824,205848,143616,610572,254182,0.034,
KYMY,4385,12.564,117,0,0,13,0,0,6888,386904,210480,894744,466976,0.051,
KYN1,66,0.178,16,0,1,1,0,0,720,10992,3168,13668,14862,0.004,
KYN2,881,3.1568,42,0,0,4,0,0,2280,60600,42288,179928,78065,0.012,
KYN3,1026,3.2526,43,0,0,4,0,0,2304,62688,49248,209508,83524,0.013,
KYN4,923,2.527,37,0,0,3,0,0,1848,46824,44304,188496,67374,0.011,
KYN5,754,2.0616,33,0,0,3,0,0,1752,39912,36192,154020,57745,0.016,
KYN6,873,3.2307,42,0,0,3,0,0,1968,56544,41616,178296,72834,0.012,
KYN7,755,2.0643,33,0,0,3,0,0,1752,39912,36240,154224,57988,0.011,
KYNS,2343,9.2841,91,0,0,9,0,0,5016,239640,112224,478176,268782,0.029,
KYOW,3687,11.7454,110,0,0,12,0,0,6408,344376,176976,752352,406285,0.045,
KYPA,3373,10.8337,103,0,0,11,0,0,5928,304200,161904,688296,362079,0.041,
KYPD,4262,12.5558,117,0,0,13,0,0,6888,386904,204576,869652,464649,0.052,
KYPH,2493,7.1923,74,0,0,8,0,0,4296,167448,119664,508776,208972,0.027,
KYRR,6449,17.8097,159,2,0,18,0,0,13728,1197408,464328,1315800,1320528,0.102,
KYSA,2224,6.193,66,0,0,7,0,0,3792,136128,106752,453900,171567,0.025,
KYSC,2658,10.5133,101,0,1,11,0,0,5880,294312,127584,542436,333087,0.036,
KYSS,2922,8.3313,83,0,0,9,0,0,4824,205848,140256,596292,252809,0.035,
KYSV,3003,8.3039,83,0,0,9,0,0,4824,205848,144144,612816,254931,0.033,
KYTB,6654,18.5572,165,3,1,19,0,0,14544,1079904,470352,1357620,1203105,0.102,
KYTC,6665,18.5572,165,2,0,19,0,0,14328,1289880,479880,1359864,1420596,0.11,
KYTD,6602,18.2916,163,2,0,19,0,0,14208,1243008,475344,1347012,1372461,0.114,
KYTE,6678,18.5572,165,3,0,19,0,0,14736,1129632,480816,1362516,1251543,0.098,
KYTF,6047,16.6982,150,0,1,17,0,0,8928,616176,290256,1233792,727496,0.083,
KYTG,6704,18.5572,165,2,0,19,0,0,14304,1267584,482688,1367820,1396246,0.112,
KYTH,6705,18.5572,165,3,0,19,0,0,14736,1128480,482760,1368024,1239659,0.103,
KYTI,6702,18.5572,165,2,0,19,0,0,14304,1288128,482544,1367412,1418365,0.111,
KYTJ,1551,4.627,54,0,0,5,0,0,2880,92880,74448,316608,120534,0.017,
KYTK,6650,18.5572,165,3,1,19,0,0,14736,1109280,478776,1356804,1227313,0.102,
KYTL,6703,18.5572,165,2,0,19,0,0,14304,1288128,482616,1367616,1418842,0.111,
KYVR,1798,5.295,59,0,0,6,0,0,3312,110736,86304,366996,142041,0.022,
KYVW,8427,25.1335,218,5,1,26,0,3,20280,1734744,606696,1719312,1882366,0.137,
KYW5,6739,19.6441,174,3,0,20,0,0,15480,1238184,485208,1374960,1356398,0.115,
KYW6,4700,19.4963,172,3,0,18,0,0,14784,1208400,338400,959004,1252977,0.083,
KYWC,3011,8.334,83,0,0,9,0,0,4824,205848,144528,614448,254611,0.032,
KYWL,3771,10.8939,104,0,0,11,0,0,5952,309216,181008,769488,372373,0.045,
KYZL,1581,4.8405,55,0,0,5,0,0,2904,95544,75888,322728,123343,0.017,
KZN1,6157,17.2539,155,6,28,18,0,0,13488,776304,367104,1256232,913923,0.09,
KZN2,2702,11.729,110,2,0,9,0,0,8568,533352,194472,551412,535487,0.04,
KZNG,5665,20.0,176,3,0,18,0,0,14952,1334040,407880,1155864,1426275,0.099,
KZOR,1230,4.8405,55,0,0,5,0,0,2904,95544,59040,251124,114604,0.015,
LA02,826,8.9692,88,0,1,5,0,0,3696,210384,39648,168708,193642,0.014,
LA09,2061,8.909,88,0,0,8,3,0,4632,222552,98616,420648,244622,0.025,
LAA1,232,0.8022,23,0,1,1,0,0,888,17880,11136,47532,24392,0.004,
LAAB,4345,14.1793,130,2,0,15,0,0,11376,746352,312840,886584,802587,0.065,
LAAX,3909,14.1793,130,2,0,14,3,0,11064,742296,281208,797640,782980,0.059,
LAB1,51,12.9883,12,0,5,0,21,0,312,4056,1224,10608,6714,0.002,
LAB2,1311,3.8111,47,0,0,4,0,0,2400,71520,62928,267648,97574,0.014,
LAB3,234,0.8022,23,0,1,1,0,0,888,17880,11232,47940,24503,0.004,
LAB4,206,0.7995,23,0,1,1,0,0,888,17880,9888,42228,23870,0.004,
LAB5,232,0.8022,23,0,1,1,0,0,888,17880,11136,47532,24411,0.004,
LAB6,240,1.9986,32,0,0,2,0,0,1416,34248,11520,49164,38518,0.006,
LAB9,,,,,,,,,,,,3468,,0.0,"ValueError: LAB9.tenv3: 16 epochs, need 24"
LABC,3616,10.371,99,0,0,11,0,0,5832,284616,173568,737868,344735,0.04,
LABG,404,3.2498,42,0,0,4,0,0,2280,60600,19392,82620,66020,0.009,
LABI,,,,,,,,,,,,1632,,0.0,"ValueError: LABI.tenv3: 7 epochs, need 24"
LABK,2962,10.2724,99,2,0,10,3,0,8328,489480,213072,604452,518527,0.04,
LABL,3300,12.1917,114,2,0,13,0,0,9984,604608,237600,673404,639786,0.048,
LABO,4225,14.1793,130,2,0,15,0,0,11376,746352,304200,862104,798215,0.061,
LABR,3351,12.1971,114,2,0,13,0,0,9984,604608,241272,683808,642291,0.05,
LABU,,,,,,,,,,,,4284,,0.0,"ValueError: LABU.tenv3: 20 epochs, need 24"
LABV,2923,11.206,106,2,0,12,0,0,9312,544656,210456,596496,572250,0.044,
LABY,143,0.575,21,0,1,1,0,0,840,15672,6864,29376,20678,0.004,
LAC1,1816,5.1718,58,2,0,6,0,0,5112,177624,130752,370668,214898,0.024,
LAC2,3729,10.6803,102,3,0,11,0,0,9216,482832,268488,760920,542724,0.062,
LACA,4113,21.1745,186,4,0,19,6,0,15480,1205352,295752,839256,1235951,0.076,
LACC,2938,10.2642,99,2,0,9,3,0,8016,485424,211272,599556,512511,0.041,
LACE,450,10.2724,99,0,2,7,3,0,4584,268392,21312,92004,238289,0.015,
LACH,460,1.347,27,0,0,2,0,0,1296,26928,22080,94044,39637,0.006,
LACL,1297,6.0561,65,0,1,7,0,0,3768,132936,62256,264792,145408,0.017,
LACN,1921,7.1212,73,0,0,7,3,0,3960,159816,91944,392088,181660,0.021,
LACO,2787,10.2149,98,2,0,11,0,0,8616,488760,200664,568752,510625,0.04,
LACP,3093,13.8563,127,3,3,12,3,0,9912,595800,215880,631176,631176,0.048,
LACR,5340,14.6229,133,2,0,15,0,0,11544,879624,384480,1089564,959243,0.085,
LACV,157,0.512,21,0,1,1,0,0,840,15672,7536,32232,20838,0.004,
LAD1,2775,10.5654,101,2,0,10,0,0,8424,501960,199800,566304,521767,0.039,
LADA,25,1.9055,6,0,2,1,0,0,480,5232,1032,5304,9458,0.002,
LADE,3415,12.1752,114,3,0,12,0,0,10104,553128,245880,696864,600755,0.047,
LADH,1184,3.9754,48,0,0,4,0,0,2424,73848,56832,241740,95475,0.017,
LADS,93,0.3395,19,0,1,1,0,0,792,13656,4464,19176,17590,0.003,
LAE1,5250,27.7536,239,3,53,23,6,0,14952,1532280,281376,1071204,1618652,0.104,
LAE2,,,,,,,,,,,,3060,,0.0,"ValueError: LAE2.tenv3: 14 epochs, need 24"
LAES,1028,2.8364,39,0,0,3,0,0,1896,50568,49344,209916,72702,0.012,
LAF1,1166,4.5777,53,0,0,5,0,0,2856,90264,55968,238068,110021,0.014,
LAF2,496,9.2129,90,0,0,8,0,0,4680,231192,23808,101388,207459,0.015,
LAFD,3071,10.2779,99,2,0,10,3,0,8328,489480,220968,626688,521909,0.043,
LAFE,5996,17.1253,154,5,19,18,0,0,13248,779088,368880,1223388,919892,0.09,
LAFL,1009,9.5113,93,3,0,9,0,0,7872,358656,72648,206040,336441,0.023,
LAFR,4410,14.1793,130,2,0,15,0,0,11376,746352,317520,899844,804537,0.064,
LAGA,,,,,,,,,,,,4692,,0.0,"ValueError: LAGA.tenv3: 22 epochs, need 24"
LAGC,393,1.1527,26,0,0,2,0,0,1272,25608,18864,80376,36736,0.007,
LAGM,2186,6.3519,67,2,0,7,0,0,5880,228120,157392,446148,269712,0.028,
LAGO,9100,26.6174,229,3,0,27,0,3,20304,1951920,655200,1856604,2100463,0.155,
LAGU,4427,14.2231,130,2,0,15,0,0,11376,735552,318744,903312,797689,0.066,
LAGW,1024,4.8597,55,0,0,5,0,0,2904,95544,49152,209100,108207,0.015,
LAH1,233,0.8022,23,0,1,1,0,0,888,17880,11184,47736,24434,0.007,
LAHA,230,0.7995,23,0,1,1,0,0,888,17880,11040,47124,24452,0.004,
LAHE,998,2.8528,39,0,0,3,0,0,1896,50568,47904,203796,72153,0.012,
LAHM,3069,10.5462,101,2,0,10,0,0,8424,501960,220968,626280,533388,0.044,
LAHO,3445,11.7481,110,2,0,11,0,0,9192,568824,248040,702984,608924,0.049,
LAI9,5594,15.6194,141,5,28,16,0,0,11808,646320,328752,1141380,775518,0.075,
LAIB,1760,6.0835,65,0,1,6,0,0,3456,128880,84480,359244,152844,0.02,
LAIG,3043,8.5257,85,0,0,9,0,0,4872,214008,146064,620976,265424,0.033,
LAIN,4611,15.154,138,0,0,16,0,0,8328,528600,221328,940848,613518,0.064,
LAIR,4119,13.2923,123,0,0,14,0,0,7344,425808,197712,840480,501843,0.05,
LAIS,5101,17.0677,153,5,33,18,0,0,13056,762000,307440,1040808,870348,0.072,
LAIV,1832,7.4004,76,0,0,7,0,0,4032,170688,87936,373932,189133,0.021,
LAIX,700,2.6009,37,2,0,3,0,0,3192,84648,50400,143004,102290,0.011,
LAJ1,4012,14.7516,135,2,0,15,0,0,11616,790944,288864,818652,829852,0.064,
LAJA,2144,6.256,67,2,14,7,0,0,5280,184608,130752,437580,223414,0.025,
LAJG,1742,6.768,71,0,0,6,0,0,3600,148752,83616,355572,166115,0.019,
LAJN,1783,4.9309,56,2,0,5,0,0,4704,165696,128376,363936,205021,0.021,
LAK1,2587,8.1752,82,0,0,9,0,0,4800,201840,124176,527952,239804,0.029,
LAK2,526,4.1807,50,0,0,5,0,0,2784,82704,25248,107508,86566,0.011,
LAK3,230,0.8022,23,0,1,1,0,0,888,17880,11040,47124,24365,0.005,
LAKE,419,19.948,104,0,3,9,12,0,5328,301104,19296,85680,270156,0.017,
LAKS,1992,5.6071,61,3,0,6,0,0,5712,194496,143424,406572,236485,0.024,
LAKW,3037,10.1985,98,2,0,11,0,0,8592,487440,218664,619752,519635,0.043,
LAKX,,,,,,,,,,,,2244,,0.0,"ValueError: LAKX.tenv3: 10 epochs, need 24"
LAL1,2905,8.6243,85,0,0,9,0,0,4872,214008,139440,592824,259770,0.032,
LALA,4366,14.1793,130,2,0,15,0,0,11376,746352,314352,890868,803218,0.064,
LALB,5082,14.4832,132,3,0,15,0,0,11928,764952,365904,1036932,856972,0.071,
LALC,3192,12.0192,113,2,0,11,0,0,9312,588960,229632,651372,616333,0.045,
LALF,99,0.3094,19,0,1,1,0,0,792,13656,4752,20400,17794,0.003,
LALG,1600,7.2854,75,2,0,6,0,0,5928,274248,115200,326604,275863,0.021,
LALL,903,2.497,36,0,0,3,0,0,1824,45024,43344,184416,65973,0.01,
LALO,1847,6.8884,72,0,0,6,0,0,3624,152232,88656,376992,171720,0.02,
LALP,4143,14.1793,130,2,0,14,0,0,11064,742296,298296,845376,790097,0.062,
LALR,176,0.5558,21,0,1,1,0,0,840,15672,8448,36108,21372,0.004,
LAM0,5291,21.2566,187,5,7,21,3,0,15936,1138416,356976,1079568,1239284,0.093,
LAM1,1942,6.7735,71,0,0,7,0,0,3912,152808,93216,396372,177967,0.038,
LAM2,2649,8.7064,86,2,0,9,0,0,7416,350568,190728,540600,382862,0.036,
LAM3,,,,,,,,,,,,1632,,0.0,"ValueError: LAM3.tenv3: 7 epochs, need 24"
LAM5,200,0.8022,23,0,1,1,0,0,888,17880,9600,41004,23610,0.004,
LAM8,3443,13.1417,122,5,5,13,0,0,11376,581376,242160,702576,638774,0.052,
LAMA,10176,31.6468,270,6,3,31,0,3,24096,2472720,723816,2076108,2654764,0.2,
LAMB,2694,7.5483,77,2,0,8,0,0,6648,287064,193968,549780,331793,0.037,
LAMC,3202,9.7139,94,0,0,10,0,0,5400,257160,153696,653412,311881,0.039,
LAME,966,2.9404,40,0,1,3,0,0,1920,52512,46368,197268,72810,0.011,
LAMI,299,0.9582,24,0,1,1,0,0,912,19056,14352,61200,27221,0.005,
LAMJ,2272,14.6311,134,0,5,11,0,0,6672,482016,109056,463692,498456,0.038,
LAMN,230,0.7995,23,0,1,1,0,0,888,17880,11040,47124,24467,0.004,
LAMO,3046,10.256,99,2,0,11,0,0,8640,493536,219312,621588,527554,0.046,
LAMP,9185,27.3894,236,5,0,28,0,0,21792,2083248,661320,1873944,2245969,0.178,
LAMT,5476,16.6817,150,4,0,17,0,0,13776,866304,394272,1117308,974508,0.078,
LAMU,5192,18.0808,161,0,0,19,0,0,9816,706920,249216,1059372,803864,0.078,
LAMY,234,0.8022,23,0,1,1,0,0,888,17880,11232,47940,24499,0.005,
LAMZ,1257,3.885,48,0,3,4,0,0,2424,73848,60336,256632,97098,0.014,
LAN1,4781,14.1985,130,3,1,15,0,0,11808,759120,343992,975528,839928,0.076,
LAN2,1260,4.0766,49,0,0,5,0,0,2760,80280,60480,257244,104005,0.015,
LAN3,4079,14.0753,129,0,0,14,0,0,7488,462384,195696,832320,533824,0.054,
LAN4,447,1.5742,29,0,0,2,0,0,1344,29712,21456,91392,41163,0.007,
LAN5,771,6.5297,69,0,0,5,0,0,3240,137880,37008,157488,129419,0.014,
LAN6,122,0.4572,20,0,1,1,0,0,816,14640,5856,25092,19157,0.003,
LAN7,1483,5.9329,64,0,0,5,0,0,3120,121680,71184,302736,137364,0.017,
LAN8,682,1.9411,32,0,1,2,0,0,1416,34248,32736,139332,50206,0.009,
LAN9,1411,4.5586,53,0,0,5,0,0,2856,90264,67728,288048,115233,0.019,
LANA,1176,3.7098,46,2,0,4,0,0,3936,120912,84672,240108,147213,0.016,
LANB,1147,3.7153,46,2,8,4,0,0,3648,102960,72096,234192,129551,0.015,
LANC,1222,3.6414,46,0,0,4,0,0,2376,69240,58656,249492,93094,0.014,
LAND,9483,26.9897,232,5,3,27,0,1,21048,1870920,671664,1934736,2044483,0.163,
LANG,3496,12.0164,113,0,0,12,0,0,6480,360576,167640,713388,419714,0.042,
LANH,1425,4.8788,56,0,0,5,0,0,2928,98256,68400,290904,121205,0.018,
LANI,1192,4.5968,53,0,1,4,3,0,2544,86208,57000,243372,103784,0.015,
LANK,484,4.3614,51,0,0,5,0,0,2808,85176,23232,98940,87075,0.01,
LANM,3508,9.9028,96,0,1,10,0,0,5448,266376,168384,715836,325255,0.041,
LANN,6205,18.1245,161,3,0,18,0,0,14232,1035672,446472,1266024,1133757,0.092,
LANP,2529,10.5599,101,2,0,10,0,0,8424,501960,182088,516120,512291,0.038,
LANR,3060,10.2724,99,2,0,10,3,0,8328,489480,220128,624444,522126,0.041,
LANS,7830,24.3395,211,5,0,25,0,3,19680,1602720,563760,1597524,1736103,0.131,
LANT,2275,19.885,176,3,3,16,0,0,13488,1147488,155232,464304,1113324,0.055,
LANU,2930,9.0595,89,2,0,9,0,0,7536,381360,210768,597924,420901,0.039,
LANY,6103,17.2484,154,7,24,18,0,0,13992,778968,372000,1245216,924019,0.092,
LAOG,2355,10.2533,99,0,1,11,0,0,5832,284616,113040,480624,313586,0.033,
LAOK,3212,11.5401,109,2,0,11,0,0,9120,559776,231264,655452,590743,0.044,
LAOL,85,0.2327,18,0,2,1,0,0,768,12720,4080,17544,16739,0.003,
LAOP,3913,14.1793,130,2,0,15,0,0,11376,746352,281736,798456,788073,0.06,
LAPA,227,0.7967,23,0,1,1,0,0,888,17880,10896,46512,24280,0.005,
LAPC,9397,27.1431,234,6,4,28,0,0,21888,1853184,667752,1917192,2023443,0.16,
LAPE,5183,18.2149,162,0,0,19,0,0,9840,714720,248784,1057536,810677,0.071,
LAPI,453,1.347,27,0,0,2,0,0,1296,26928,21744,92616,39498,0.006,
LAPL,1098,22.0972,193,0,4,16,3,0,9648,968160,52560,224196,942015,0.042,
LAPN,4449,19.2663,171,5,0,20,0,0,15984,1071552,320328,907800,1127124,0.08,
LAR1,1459,5.451,60,0,0,6,0,0,3336,113640,70032,297840,135011,0.018,
LAR3,321,0.9254,24,0,1,1,0,0,912,19056,15408,65688,27782,0.005,
LARB,353,1.065,25,0,0,2,0,0,1248,24336,16944,72216,34640,0.006,
LARD,892,6.2204,66,0,0,5,0,0,3168,128016,42816,182172,126065,0.013,
LARE,5881,16.5339,149,3,0,17,0,0,13344,884880,423432,1199928,987035,0.085,
LARJ,3820,10.8254,103,4,2,11,0,0,9552,453456,269472,779484,527912,0.05,
LARM,5254,15.5701,141,5,4,16,0,0,13296,764352,373272,1072020,874962,0.076,
LARN,3498,10.3025,99,2,5,11,0,0,8424,425352,243576,713796,481813,0.047,
LARR,5797,16.8515,151,3,1,17,0,0,13392,911376,416064,1182792,1012581,0.09,
LARU,2808,10.2177,98,2,0,11,0,0,8616,488760,202176,573036,517479,0.043,
LARX,,,,,,,,,,,,816,,0.0,"ValueError: LARX.tenv3: 3 epochs, need 24"
LASA,1243,11.0144,105,0,0,7,0,0,4728,298056,59520,253776,291564,0.02,
LASC,3866,11.0171,105,2,2,11,0,0,8736,483072,269496,788868,545430,0.049,
