station,component,config,n_updates,station_years,seconds,us_per_update,n_flags,n_steps,n_detected,n_reachable,n_detected_reachable,recall_reachable,median_delay_days,n_false_alarms,false_alarms_per_year,event_window_share,chance_false_alarms_per_year,v,c
AKUR,north,tracking,7457,25.0404,3.3443,448.48,1,5,0,2,0,0.0,,1,0.0399,0.0526,0.0378,0.022803795415312963,0.34725437834811484
AKUR,up,detection,7457,25.0404,0.8991,120.57,3,5,0,5,0,0.0,,3,0.1198,0.0526,0.1135,-0.0025645195423004224,0.29679880712900736
AKUR,up,tracking,7457,25.0404,3.1482,422.18,0,5,0,2,0,0.0,,0,0.0,0.0526,0.0,0.003895629025691022,0.13362588064302583
AKYR,east,detection,1111,3.9124,0.1289,116.05,0,2,0,1,0,0.0,,0,0.0,0.1302,0.0,0.01754617061066053,0.09022464891728495
AKYR,east,tracking,1111,3.9124,0.3197,287.72,0,2,0,0,0,,,0,0.0,0.1302,0.0,0.008380908860570881,0.12557862895326521
AKYR,north,detection,1111,3.9124,0.1272,114.51,0,2,0,1,0,0.0,,0,0.0,0.1302,0.0,-0.03739620551226867,0.43487557628213586
AKYR,north,tracking,1111,3.9124,0.3398,305.82,0,2,0,0,0,,,0,0.0,0.1302,0.0,-0.014092956972965235,0.34468830841074527
AKYR,up,detection,1111,3.9124,0.1679,151.11,1,2,0,1,0,0.0,,1,0.2556,0.1302,0.2223,-0.10226751373023099,0.5361362556423699
AKYR,up,tracking,1111,3.9124,0.323,290.71,0,2,0,0,0,,,0,0.0,0.1302,0.0,-0.002104512734124155,0.1567038257133417
AL81,east,detection,5495,15.28,0.6903,125.61,0,3,0,3,0,0.0,,0,0.0,0.0645,0.0,0.003928193727671151,-0.2536444687068041
AL81,east,tracking,5495,15.28,2.0777,378.11,0,3,0,0,0,,,0,0.0,0.0645,0.0,-0.013161670943527869,0.005620072866874375
AL81,north,detection,5495,15.28,0.7369,134.11,2,3,0,2,0,0.0,,2,0.1309,0.0645,0.1224,-0.017050380852378203,0.5875665116024956
AL81,north,tracking,5495,15.28,2.3811,433.32,1,3,0,0,0,,,1,0.0654,0.0645,0.0612,0.003017685693669332,0.2809070783085583
AL81,up,detection,5495,15.28,0.6597,120.05,3,3,0,2,0,0.0,,3,0.1963,0.0645,0.1837,0.06860217962596665,-0.9386261261249457
AL81,up,tracking,5495,15.28,2.0481,372.73,1,3,0,0,0,,,1,0.0654,0.0645,0.0612,0.01742571478963377,-0.14470588523353792
AL82,east,detection,5756,16.011,0.6661,115.72,0,2,0,2,0,0.0,,0,0.0,0.041,0.0,0.008403384762910901,-0.4135860962510837
AL82,east,tracking,5756,16.011,2.1641,375.97,0,2,0,0,0,,,0,0.0,0.041,0.0,-0.012719266822926902,-0.07746317909955176
AL82,north,detection,5756,16.011,0.6528,113.41,1,2,0,2,0,0.0,,1,0.0625,0.041,0.0599,-0.028939039742761442,0.8839332288605718
AL82,north,tracking,5756,16.011,2.2023,382.61,0,2,0,0,0,,,0,0.0,0.041,0.0,0.0007598189082006732,0.4079551835637008
AL82,up,detection,5756,16.011,0.6591,114.51,4,2,1,2,1,0.5,34.02,3,0.1874,0.041,0.2396,0.021575741605599587,0.40844617894711
AL82,up,tracking,5756,16.011,2.1049,365.69,1,2,0,0,0,,,1,0.0625,0.041,0.0599,0.018575587154515218,0.4694606404734774
AL83,east,detection,5099,15.2608,0.6049,118.64,0,2,0,2,0,0.0,,0,0.0,0.0431,0.0,0.00696245870004558,-0.7312517552636095
AL83,east,tracking,5099,15.2608,1.9777,387.86,0,2,0,0,0,,,0,0.0,0.0431,0.0,-0.012691017213397094,-0.4331812269573756
AL83,north,detection,5099,15.2608,0.6064,118.92,2,2,1,2,1,0.5,5.02,1,0.0655,0.0431,0.1254,-0.03011180987652132,0.9544033798861196
AL83,north,tracking,5099,15.2608,2.1314,417.99,0,2,0,0,0,,,0,0.0,0.0431,0.0,-0.0001730728325645398,0.4966366388456901
AL83,up,detection,5099,15.2608,0.6078,119.2,6,2,1,2,1,0.5,5.02,5,0.3276,0.0431,0.3762,0.02713421090543202,-0.21846351367079264
AL83,up,tracking,5099,15.2608,2.082,408.31,0,2,0,0,0,,,0,0.0,0.0431,0.0,-0.003326299119133175,0.24324078600600232
AL84,east,detection,6041,16.9281,0.7803,129.17,1,3,0,3,0,0.0,,1,0.0591,0.0582,0.0556,-0.0022772945032118767,0.6068658434100422
AL84,east,tracking,6041,16.9281,2.5835,427.67,0,3,0,0,0,,,0,0.0,0.0582,0.0,-0.012530370996004783,0.7804760781019052
AL84,north,detection,6041,16.9281,0.8361,138.41,3,3,1,3,1,0.3333,11.01,2,0.1181,0.0582,0.1669,-0.01649620211926639,1.020382822407498
AL84,north,tracking,6041,16.9281,2.4341,402.93,1,3,0,0,0,,,1,0.0591,0.0582,0.0556,0.0004945268277800203,0.731319401545679
AL84,up,detection,6041,16.9281,0.8492,140.58,3,3,0,3,0,0.0,,3,0.1772,0.0582,0.1669,0.34222231524783037,-5.307098425224681
AL84,up,tracking,6041,16.9281,2.413,399.44,1,3,0,0,0,,,1,0.0591,0.0582,0.0556,0.01644372436850179,0.20824346911988653
AL90,east,detection,6961,19.5291,0.943,135.47,0,3,0,3,0,0.0,,0,0.0,0.0505,0.0,0.01417169207319989,-0.8089686575471334
AL90,east,tracking,6961,19.5291,2.623,376.82,0,3,0,0,0,,,0,0.0,0.0505,0.0,-0.012894591802672046,-0.2856758565001307
AL90,north,detection,6961,19.5291,0.9351,134.34,3,3,1,3,1,0.3333,27.99,2,0.1024,0.0505,0.1459,-0.03462357267506445,1.3806127135513464
AL90,north,tracking,6961,19.5291,2.5786,370.43,0,3,0,0,0,,,0,0.0,0.0505,0.0,-7.4113652834450305e-06,0.7044963514183594
AL90,up,detection,6961,19.5291,0.824,118.38,1,3,1,3,1,0.3333,27.99,0,0.0,0.0505,0.0486,-0.009242531563908599,-0.21132403501384758
AL90,up,tracking,6961,19.5291,2.5836,371.16,0,3,0,0,0,,,0,0.0,0.0505,0.0,-0.0015998353740701182,-0.35969117804254136
AL92,east,detection,5942,16.8898,0.6766,113.87,0,2,0,2,0,0.0,,0,0.0,0.0389,0.0,-0.002736277999343968,0.48190911586359425
AL92,east,tracking,5942,16.8898,2.1555,362.76,0,2,0,0,0,,,0,0.0,0.0389,0.0,-0.01309428763746681,0.655001039246544
AL92,north,detection,5942,16.8898,0.6738,113.4,5,2,1,2,1,0.5,8.01,4,0.2368,0.0389,0.2845,-0.020932973071115087,1.0409386318296934
AL92,north,tracking,5942,16.8898,2.1447,360.94,0,2,0,0,0,,,0,0.0,0.0389,0.0,0.001092576178376706,0.6679085695096354
AL92,up,detection,5942,16.8898,0.6764,113.83,4,2,0,2,0,0.0,,4,0.2368,0.0389,0.2276,0.04952435823490976,0.11286269573424597
AL92,up,tracking,5942,16.8898,2.1194,356.68,1,2,0,0,0,,,1,0.0592,0.0389,0.0569,0.0037246934034256447,0.8860690446922032
ALA2,east,detection,1686,5.3908,0.2365,140.3,0,1,0,1,0,0.0,,0,0.0,0.0609,0.0,0.04724506099634981,0.3326552149354079
ALA2,east,tracking,1686,5.3908,0.6709,397.95,0,1,0,0,0,,,0,0.0,0.0609,0.0,0.030194811393305744,0.4181294723512944
ALA2,north,detection,1686,5.3908,0.3029,179.66,0,1,0,1,0,0.0,,0,0.0,0.0609,0.0,-0.002667517598568126,0.23053744756844874
ALA2,north,tracking,1686,5.3908,0.6289,372.99,0,1,0,0,0,,,0,0.0,0.0609,0.0,0.0025885356684407198,0.20615490434041917
ALA2,up,detection,1686,5.3908,0.2498,148.19,0,1,0,1,0,0.0,,0,0.0,0.0609,0.0,0.07259942131779686,-0.20308185598264208
ALA2,up,tracking,1686,5.3908,0.5597,331.96,0,1,0,0,0,,,0,0.0,0.0609,0.0,0.00026011881949247794,0.17348552415487722
ALAC,east,detection,10011,28.4435,1.1964,119.51,1,3,0,3,0,0.0,,1,0.0352,0.0231,0.0343,0.0013724068182613927,1.4456753766932946
ALAC,east,tracking,10011,28.4435,3.9844,398.0,0,3,0,0,0,,,0,0.0,0.0231,0.0,0.020777808049754678,0.8932990125167115
ALAC,north,detection,10011,28.4435,1.2352,123.38,1,3,0,3,0,0.0,,1,0.0352,0.0231,0.0343,0.004010522757678157,1.331889205774822
ALAC,north,tracking,10011,28.4435,4.3815,437.66,0,3,0,0,0,,,0,0.0,0.0231,0.0,0.015294481609647722,1.0103902893607017
ALAC,up,detection,10011,28.4435,1.1631,116.18,4,3,0,3,0,0.0,,4,0.1406,0.0231,0.1374,-0.002994363020838548,0.4043627790933192
ALAC,up,tracking,10011,28.4435,4.1171,411.26,1,3,0,0,0,,,1,0.0352,0.0231,0.0343,-0.001524230005978365,0.358161707421778
ALAL,east,detection,7178,21.4182,0.8782,122.35,3,11,1,11,1,0.0909,4.99,2,0.0934,0.1381,0.1207,-0.0449986037107626,0.5260349142841982
ALAL,east,tracking,7178,21.4182,2.7081,377.28,1,11,0,0,0,,,0,0.0,0.1381,0.0402,-0.04398548350389165,0.513594228333835
ALAL,north,detection,7178,21.4182,0.8274,115.26,2,11,1,11,1,0.0909,4.99,1,0.0467,0.1381,0.0805,0.006914511577988103,0.8681290702859498
ALAL,north,tracking,7178,21.4182,2.6787,373.18,1,11,0,3,0,0.0,,1,0.0467,0.1381,0.0402,-0.004843503156398637,1.1188739864223827
ALAL,up,detection,7178,21.4182,0.8301,115.65,2,11,0,10,0,0.0,,1,0.0467,0.1381,0.0805,-0.009617094521289183,0.8062809254815342
ALAL,up,tracking,7178,21.4182,2.6665,371.49,1,11,0,3,0,0.0,,1,0.0467,0.1381,0.0402,0.0023759509813318647,0.546071215892308
ALAM,east,detection,6460,27.1923,0.7392,114.43,0,6,0,4,0,0.0,,0,0.0,0.0671,0.0,0.00177401132396716,-0.10390983594221476
ALAM,east,tracking,6460,27.1923,2.3762,367.83,0,6,0,0,0,,,0,0.0,0.0671,0.0,-0.015069575258090653,0.3534030295400261
ALAM,north,detection,6460,27.1923,0.7214,111.67,0,6,0,4,0,0.0,,0,0.0,0.0671,0.0,-0.03481392506403951,1.301506930877342
ALAM,north,tracking,6460,27.1923,2.3127,358.0,0,6,0,0,0,,,0,0.0,0.0671,0.0,-0.009048761689664076,0.5992587556556846
ALAM,up,detection,6460,27.1923,0.7042,109.01,0,6,0,4,0,0.0,,0,0.0,0.0671,0.0,0.004491604040674993,-0.11589617635180985
ALAM,up,tracking,6460,27.1923,2.312,357.89,0,6,0,0,0,,,0,0.0,0.0671,0.0,-0.0007471788898179963,0.022728380367326634
ALAN,east,detection,5803,16.1205,0.6886,118.66,0,2,0,2,0,0.0,,0,0.0,0.0408,0.0,0.005455081990988286,-0.23099416818710508
ALAN,east,tracking,5803,16.1205,2.3367,402.68,0,2,0,0,0,,,0,0.0,0.0408,0.0,-0.01263821182308874,0.059753403710693855
ALAN,north,detection,5803,16.1205,0.6869,118.37,0,2,0,2,0,0.0,,0,0.0,0.0408,0.0,-0.027230611021188983,0.7335652814569787
ALAN,north,tracking,5803,16.1205,2.4151,416.19,0,2,0,0,0,,,0,0.0,0.0408,0.0,0.0007579172391673841,0.2815042224306008
ALAN,up,detection,5803,16.1205,0.6833,117.75,3,2,0,2,0,0.0,,3,0.1861,0.0408,0.1785,-0.0445224394868373,0.9423013442178649
ALAN,up,tracking,5803,16.1205,2.2917,394.91,1,2,0,0,0,,,1,0.062,0.0408,0.0595,0.0166353515785541,-0.02217888828402177
ALAT,east,detection,4767,14.13,0.8863,185.93,3,6,2,5,2,0.4,30.5,1,0.0708,0.075,0.1964,0.005934375170004413,0.10060687300628587
ALAT,east,tracking,4767,14.13,2.0439,428.75,0,6,0,0,0,,,0,0.0,0.075,0.0,0.020665467263106124,-0.10902378469967673
ALAT,north,detection,4767,14.13,0.5876,123.26,1,6,1,5,1,0.2,29.02,0,0.0,0.075,0.0655,-0.00020799900592540204,0.6306591432891218
ALAT,north,tracking,4767,14.13,1.8698,392.23,0,6,0,0,0,,,0,0.0,0.075,0.0,0.018705713496813933,0.36554591750370774
ALAT,up,detection,4767,14.13,0.6659,139.69,1,6,0,6,0,0.0,,1,0.0708,0.075,0.0655,0.03952562616786326,0.018709871599721643
ALAT,up,tracking,4767,14.13,1.7732,371.98,0,6,0,0,0,,,0,0.0,0.075,0.0,-0.001851069605201064,0.5980939611280871
ALB3,east,detection,1634,13.1718,0.1954,119.59,1,3,0,3,0,0.0,,1,0.0759,0.0748,0.0702,-0.003908351720180956,0.34133961208673125
ALB3,east,tracking,1634,13.1718,0.5301,324.43,0,3,0,0,0,,,0,0.0,0.0748,0.0,0.004709242321080051,0.23002547184616212
ALB3,north,detection,1634,13.1718,0.1879,114.98,0,3,0,3,0,0.0,,0,0.0,0.0748,0.0,0.025908991862924606,0.10859992445460287
ALB3,north,tracking,1634,13.1718,0.5448,333.4,0,3,0,0,0,,,0,0.0,0.0748,0.0,0.014403177029369956,0.26122325689379383
ALB3,up,detection,1634,13.1718,0.1869,114.37,1,3,0,3,0,0.0,,1,0.0759,0.0748,0.0702,0.059544847311620026,-0.325688159056832
ALB3,up,tracking,1634,13.1718,0.52,318.23,0,3,0,0,0,,,0,0.0,0.0748,0.0,-0.013065891514108887,0.6118615198618736
ALBH,east,detection,11849,32.6352,1.3523,114.13,2,11,0,10,0,0.0,,2,0.0613,0.0906,0.0557,0.019202022558876767,-0.8348048082029422
ALBH,east,tracking,11849,32.6352,4.6164,389.6,0,11,0,6,0,0.0,,0,0.0,0.0906,0.0,-0.007465364859383555,0.03311869087280194
ALBH,north,detection,11849,32.6352,1.35,113.93,0,11,0,10,0,0.0,,0,0.0,0.0906,0.0,-0.01596098747769236,0.32245070877281384
ALBH,north,tracking,11849,32.6352,4.4509,375.64,0,11,0,6,0,0.0,,0,0.0,0.0906,0.0,-0.007709404384736705,0.04979108006605712
ALBH,up,detection,11849,32.6352,1.3203,111.43,6,11,1,10,1,0.1,6.01,5,0.1532,0.0906,0.1672,-0.012643420216890498,1.187166698887859
ALBH,up,tracking,11849,32.6352,4.3577,367.77,0,11,0,6,0,0.0,,0,0.0,0.0906,0.0,-0.0005104127159634285,0.7868449604931161
ALBO,east,detection,2956,10.6558,0.5083,171.97,0,2,0,1,0,0.0,,0,0.0,0.0617,0.0,0.005458499094959558,-0.6450291139693553
ALBO,east,tracking,2956,10.6558,1.319,446.22,0,2,0,0,0,,,0,0.0,0.0617,0.0,0.01760843912717112,-0.7768667635797025
ALBO,north,detection,2956,10.6558,0.5057,171.08,0,2,0,1,0,0.0,,0,0.0,0.0617,0.0,0.021089727846180285,0.8735826207279092
ALBO,north,tracking,2956,10.6558,1.1397,385.57,0,2,0,0,0,,,0,0.0,0.0617,0.0,0.01776173724778047,0.9071679801359919
ALBO,up,detection,2956,10.6558,0.3549,120.07,1,2,0,1,0,0.0,,1,0.0938,0.0617,0.0881,-0.0016481875411518796,0.23559771917368766
ALBO,up,tracking,2956,10.6558,1.109,375.16,0,2,0,0,0,,,0,0.0,0.0617,0.0,-0.0009515808911795088,0.2271441168540688
ALBU,east,detection,5367,15.6961,0.6489,120.9,1,4,0,4,0,0.0,,1,0.0637,0.0837,0.0584,-0.0013492856420267263,-0.3310397120688484
ALBU,east,tracking,5367,15.6961,2.2479,418.85,1,4,0,0,0,,,1,0.0637,0.0837,0.0584,-0.012633276534582894,-0.15517807735688213
ALBU,north,detection,5367,15.6961,0.6244,116.35,0,4,0,4,0,0.0,,0,0.0,0.0837,0.0,-0.024669577589566498,1.0981470982469332
ALBU,north,tracking,5367,15.6961,2.517,468.98,1,4,0,0,0,,,1,0.0637,0.0837,0.0584,0.00018875898673321532,0.7052559873551277
ALBU,up,detection,5367,15.6961,0.6864,127.9,3,4,0,4,0,0.0,,3,0.1911,0.0837,0.1751,0.042645870988241144,0.1877757594414472
ALBU,up,tracking,5367,15.6961,2.116,394.27,1,4,0,0,0,,,1,0.0637,0.0837,0.0584,0.018298005575896958,0.5815726623584102
ALCH,east,detection,5288,15.5127,0.6179,116.85,0,2,0,2,0,0.0,,0,0.0,0.0424,0.0,0.0054453613361114895,0.060496064159508214
ALCH,east,tracking,5288,15.5127,1.9835,375.1,0,2,0,0,0,,,0,0.0,0.0424,0.0,-0.012269580546356088,0.3330104760392374
ALCH,north,detection,5288,15.5127,0.6176,116.8,3,2,1,2,1,0.5,17.0,2,0.1289,0.0424,0.1852,-0.038313906200740405,0.7932432658740943
ALCH,north,tracking,5288,15.5127,1.9624,371.1,0,2,0,0,0,,,0,0.0,0.0424,0.0,-5.7785000551172175e-05,0.19986635354533014
ALCH,up,detection,5288,15.5127,0.6024,113.92,3,2,1,2,1,0.5,17.0,2,0.1289,0.0424,0.1852,0.07651511525158573,-0.41120614574633085
ALCH,up,tracking,5288,15.5127,1.9906,376.44,0,2,0,0,0,,,0,0.0,0.0424,0.0,-0.0018844376288072442,0.8012903255673125
ALDI,east,detection,6188,17.2348,0.7079,114.41,0,3,0,3,0,0.0,,0,0.0,0.0572,0.0,-0.021760689009201903,0.8589921306882238
ALDI,east,tracking,6188,17.2348,2.2668,366.33,0,3,0,0,0,,,0,0.0,0.0572,0.0,-0.012135489531889605,0.6924000628702469
ALDI,north,detection,6188,17.2348,0.6964,112.54,2,3,0,2,0,0.0,,2,0.116,0.0572,0.1094,-0.021094698526252474,1.2627966464760054
ALDI,north,tracking,6188,17.2348,2.2661,366.21,0,3,0,0,0,,,0,0.0,0.0572,0.0,-0.0004137106960125434,0.9057025225177497
ALDI,up,detection,6188,17.2348,0.712,115.07,4,3,1,2,1,0.5,1.01,3,0.1741,0.0572,0.2188,-0.0037379444852128824,-0.16921503122253095
ALDI,up,tracking,6188,17.2348,2.2796,368.39,1,3,0,0,0,,,1,0.058,0.0572,0.0547,0.0018539307847966504,-0.26092951275085546
