sta,kind,index,component,n,span,order,a1,a2,b1,b2,c,v,stderr_a1,stderr_a2,stderr_b1,stderr_b2,stderr_c,stderr_v,rss,bic,converged,midas_v,midas_sigma,midas_span,midas_steps,diff,diff_over_sigma,within_sigma,error
BARR,whole,0,east,2378,6.7023,70,6.828943512830933e-05,-0.000522640884654381,-0.000862622282501272,-0.0006487378523259533,0.7795916025324418,-0.01676861441139747,4.322650645454238e-05,4.359063049153273e-05,4.379257010590879e-05,4.326368442293769e-05,6.118281294140206e-05,1.575875818484037e-05,0.005308545539231702,-30896.967879031075,True,-0.016937,0.000241,6.7023,1,0.00016838558860253136,0.6986953883922463,True,
BARR,whole,0,north,2378,6.7023,70,-0.0009761631905600415,-0.000704195735476505,-0.002742353880226247,-0.0003630044374130847,0.013535867252158273,0.0019276580163961141,5.321740935603113e-05,5.366569304865995e-05,5.391430678141096e-05,5.326318023425834e-05,7.532394053820008e-05,1.9401065551001265e-05,0.008046050064808578,-29908.044695172233,True,0.002097,0.000304,6.7023,1,-0.00016934198360388578,-0.5570459986969927,True,
BARR,whole,0,up,2378,6.7023,70,0.004563605078126264,-0.0003468965165952863,-0.0012719821950383978,-0.0006799768088731195,0.23409007916120175,-0.0012763606618675118,0.00014483577793532754,0.00014605582073980234,0.0001467324444955267,0.0001449603473353611,0.00020500061271336908,5.2801676290826405e-05,0.059597354909391304,-25146.26640119872,True,-0.001372,0.000904,6.7023,1,9.563933813248817e-05,0.1057957280226639,True,
BART,whole,0,east,5656,18.5544,165,-0.0010702913658364938,-0.00020389721336949623,0.002884461991526255,-0.00034680737113976316,0.5704089984045627,0.02035276791292334,2.392907769998726e-05,2.394540442172006e-05,2.4318712344179737e-05,2.429131513086635e-05,3.443213171853653e-05,3.3728626087039295e-06,0.009285722325553022,-75284.6603381313,True,0.020311,0.00013,18.5544,2,4.17679129233392e-05,0.32129163787184006,True,
BART,whole,0,north,5656,18.5544,165,0.00011121597751304647,8.93331039756234e-05,-0.0004561967598497483,-0.0006455386939972226,0.2140537315540849,0.013918747297940908,3.128877959332393e-05,3.131012781259856e-05,3.179825148592713e-05,3.1762427900096485e-05,4.50221857180129e-05,4.410230769669699e-06,0.01587599746323871,-72251.17566096676,True,0.013858,0.000145,18.5544,2,6.074729794090794e-05,0.41894688235108923,True,
BART,whole,0,up,5656,18.5544,165,-0.0076234282926265955,0.000829917221667443,-0.0005743458896723842,-0.0005597129546865186,0.22231637772545831,0.0012706033099265045,0.00012454155815653421,0.00012462653240375275,0.00012656945519075728,0.00012642686333335369,0.00017920587615793677,1.7554440250579477e-05,0.25153148958355076,-56625.00615491255,True,0.000288,0.000605,18.5544,2,0.0009826033099265045,1.6241377023578587,False,
BART,seg,0,east,2787,8.3778,84,-0.0009369114165830818,-0.00024118228443396897,0.002825202754204488,-0.000490108378396673,0.5710242999601148,0.02023207789143883,3.472187182310794e-05,3.4687292438051756e-05,3.5581206071010384e-05,3.5614289573201404e-05,5.409632229266549e-05,1.054471592758425e-05,0.00477644889568888,-36954.786593287994,True,,,,,,,,
BART,seg,0,north,2787,8.3778,84,-3.5409011213283204e-05,3.268677511718695e-05,-0.0004429111245035096,-0.0007093318762732459,0.21561511401767527,0.013547257362042752,4.3680800420048325e-05,4.3637298870794814e-05,4.4761859873523934e-05,4.4803479572593284e-05,6.805424170571182e-05,1.3265460867589946e-05,0.007559273387256914,-35675.337012124895,True,,,,,,,,
BART,seg,0,up,2787,8.3778,84,-0.008243003071815358,0.0006513360094960507,-0.00041769544411302293,-0.0008530441951793546,0.2283889436825694,-0.00039367955407713744,0.0001531220673158064,0.00015296957360943922,0.0001569116970115916,0.00015705759393429622,0.00023856261971805313,4.650177589259606e-05,0.09289117240493586,-28683.719579485783,True,,,,,,,,
BART,seg,1,east,2836,9.8398,95,-0.0012624433494389203,-0.0002152436790108604,0.00295259586396571,-0.00019501131096839316,0.5679251429465382,0.020535564315433855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True,,,,,,,,
BART,seg,1,north,2836,9.8398,95,0.00015367883217146653,6.678529391948674e-05,-0.0004915473311975653,-0.0005686498418924174,0.2119638646929901,0.014084622001243932,3.8014489204071904e-05,3.832204742576078e-05,3.8343815968906634e-05,3.798975213706919e-05,0.00013277676319867733,9.848230475655951e-06,0.00581364336653678,-37097.36979728317,True,,,,,,,,
BART,seg,1,up,2836,9.8398,95,-0.007071441580682988,0.0012008328648738355,-0.0011121653621963567,-0.00012824137064254446,0.2304657178057148,0.0007641657290985921,0.0001538294148406413,0.00015507397980159203,0.0001551620683784524,0.00015372931383648278,0.0005372943899795744,3.985184499397805e-05,0.09519822353234986,-29168.611959627135,True,,,,,,,,
BART,segmean,-1,east,5623,18.2176,95,-0.0011010957597413884,-0.00022809996450155994,0.0028894543742085475,-0.0003412740758488157,0.5694612181015868,0.020385143425575392,,,,,,,,,True,0.020311,0.00013,18.5544,2,7.414342557539311e-05,0.5703340428876393,True,
BART,segmean,-1,north,5623,18.2176,95,5.995878601935956e-05,4.988460533652222e-05,-0.00046744114089766606,-0.0006383778927228227,0.21377358047956266,0.013818281035664402,,,,,,,,,True,0.013858,0.000145,18.5544,2,-3.971896433559857e-05,-0.27392389196964534,True,
BART,segmean,-1,up,5623,18.2176,95,-0.0076521177101131705,0.0009284786525427158,-0.0007679562813323604,-0.00048748474108253914,0.22943637946653533,0.0001902879406919127,,,,,,,,,True,0.000288,0.000605,18.5544,2,-9.771205930808732e-05,-0.16150753604642534,True,
BARY,whole,0,east,6841,19.4086,172,0.0016893508541280383,-0.0003553899247602168,0.002956274312281039,-3.9862375832292424e-05,-0.7687119273711008,0.02005552596336872,6.465444404996614e-05,6.435426219144046e-05,6.45266719598768e-05,6.49029829570369e-05,9.213261072445978e-05,8.267805042908695e-06,0.09750673790981432,-76282.47167606361,True,0.019594,0.000114,19.4086,2,0.00046152596336871896,4.0484733628835,False,
BARY,whole,0,north,6841,19.4086,172,-0.000318880288760244,-0.0007634829012662579,0.0008831099389420433,-7.898742635044809e-05,0.3128568980996144,0.015466029975194756,0.0001056410860854524,0.0001051506087791547,0.00010543231493960486,0.0001060471822241363,0.00015053859334554476,1.3509046703744908e-05,0.26031762841445555,-69564.73930770745,True,0.016271,0.000104,19.4086,2,-0.000804970024805245,-7.740096392358126,False,
BARY,whole,0,up,6841,19.4086,172,-0.005127309174049081,0.00025898116430044356,0.002723591198089188,-0.0010082678347155573,0.49201803568525915,0.0004747979947146157,0.00014142951838412186,0.00014077288021635526,0.0001411500210436095,0.00014197318925537037,0.00020153712484422717,1.8085557806493934e-05,0.46657126588386705,-65572.95941988475,True,-0.000559,0.000409,19.4086,2,0.0010337979947146157,2.5276234589599405,False,
BARY,seg,0,east,920,2.6831,38,0.001610315908560366,-0.000978576702366853,0.003279219729234336,-0.0001478787297898573,-0.7760150214996365,0.02012666674649388,5.171945660302256e-05,5.13931242051595e-05,5.313162790890275e-05,5.192485572950286e-05,7.3206109090732e-05,4.7368595818420126e-05,0.0010955227493051171,-12508.67927678445,True,,,,,,,,
BARY,seg,0,north,920,2.6831,38,0.00019144887812360046,-0.000650402868661457,0.0010021038076837559,-0.000951947710809219,0.32390118659743145,0.016463860832245103,5.847386500626379e-05,5.810491456027825e-05,6.007046171723796e-05,5.870608865250975e-05,8.276661089968059e-05,5.355479464300283e-05,0.001400351611388632,-12282.826903489382,True,,,,,,,,
BARY,seg,0,up,920,2.6831,38,-0.004594260675672378,-0.0003383841139896942,0.004309473154241571,-0.0006412650987246058,0.4796418918407007,-0.0006640826733795603,0.00023116842891334285,0.000229709833779667,0.00023748035567317948,0.00023208649334184361,0.0003272064777334552,0.00021172155692245577,0.02188620872725887,-9753.62422710819,True,,,,,,,,
BARY,seg,1,east,2678,7.5072,77,0.0013175332197033999,-0.00013226028604645246,0.0029930063983693057,0.0003356295979923089,-0.7622734735614951,0.019574213279921423,3.623874658825573e-05,3.621528568744307e-05,3.634235491049517e-05,3.633777269827786e-05,8.06003568989078e-05,1.1850127859961363e-05,0.004693026577761397,-35448.20236245961,True,,,,,,,,
BARY,seg,1,north,2678,7.5072,77,-0.00011760026557980035,-0.0011553156578279977,0.0004380818015340649,-0.00023906581487964952,0.30232089602624107,0.016232515898940904,3.3337475307377356e-05,3.3315892684489834e-05,3.343278875526067e-05,3.3428573394603106e-05,7.414749848864668e-05,1.0901407529606875e-05,0.003971660262418735,-35895.143130490505,True,,,,,,,,
BARY,seg,1,up,2678,7.5072,77,-0.005319933262924707,0.0008164321131404146,0.0028388449341633618,-0.0004307957381890021,0.5064651569401808,-0.0008185904331887908,0.00012611855520396076,0.00012603690627311073,0.00012647913422884845,0.00012646318715454558,0.00028050640593370264,4.124096844908194e-05,0.05684138499722761,-28768.769658265257,True,,,,,,,,
BARY,seg,2,east,3243,9.2128,90,0.0015105894349179303,-0.00020002863858203156,0.0032439897183345495,-0.00010915004663426563,-0.7633983399967013,0.019646359322793745,3.197452168676986e-05,3.146818717533429e-05,3.144523417635506e-05,3.1959712603225516e-05,0.0001278419588122822,8.55817303813259e-06,0.005262177601778444,-43185.43369150414,True,,,,,,,,
BARY,seg,2,north,3243,9.2128,90,0.0002866386386122726,-0.0007299254323359144,0.000496558934541885,-2.385937524174298e-05,0.30236122495898554,0.016256686229767045,3.045028035978928e-05,2.9968083065953616e-05,2.994622424783392e-05,3.0436177232611516e-05,0.00012174766915088414,8.150200679516505e-06,0.004772434536550456,-43502.23708868657,True,,,,,,,,
BARY,seg,2,up,3243,9.2128,90,-0.006196231664945668,0.00036009221776605465,0.002938647615929575,-0.0011421079290422488,0.5027131269731081,-0.0003297643704911723,0.00011454533268007074,0.00011273144299540388,0.00011264921631098819,0.00011449228070894539,0.00045798025834687967,3.065874721722979e-05,0.06753240005575535,-34909.09484273257,True,,,,,,,,
BARY,segmean,-1,east,6841,19.4031,90,0.0014484265656600046,-0.00027820150374673774,0.0031504768224364177,5.9756472852186966e-05,-0.764654728634213,0.01968271010878878,,,,,,,,,True,0.019594,0.000114,19.4086,2,8.871010878877886e-05,0.7781588490243759,True,
BARY,segmean,-1,north,6841,19.4031,90,0.00011559253934667549,-0.0008857556129070733,0.0005416546107727838,-0.0002329171320130325,0.30524220198361357,0.016275085950323603,,,,,,,,,True,0.016271,0.000104,19.4086,2,4.085950323601956e-06,0.03928798388078804,True,
BARY,segmean,-1,up,6841,19.4031,90,-0.00563775477110799,0.00044479913409367443,0.003083931626085564,-0.000796300378830697,0.5010792137922875,-0.0005660820191626442,,,,,,,,,True,-0.000559,0.000409,19.4086,2,-7.0820191626441795e-06,-0.01731545027541364,True,
BAS1,whole,0,east,3877,10.9021,104,0.0012717232638338092,0.00028164854269670475,-0.0019463858994744467,-0.0005869039131194925,0.9200736047693503,-0.015605175633406472,3.7940654878675274e-05,3.801446073797157e-05,3.804791065819658e-05,3.794518261258799e-05,5.337968254593023e-05,8.604935118937363e-06,0.010808689584791524,-49538.11307454146,True,-0.015546,0.000175,10.9021,0,-5.917563340647122e-05,-0.33814647660840697,True,
BAS1,whole,0,north,3877,10.9021,104,-0.0003683975956166863,-0.00028584497784795907,-0.002918997332636612,0.0003145686778103137,0.730053284037979,0.008359949165674528,4.901454095397197e-05,4.9109888815644084e-05,4.915310189380572e-05,4.9020390215140583e-05,6.8959817499831e-05,1.1116490902493177e-05,0.018039034040661865,-47552.36188124317,True,0.0084,0.00022,10.9021,0,-4.0050834325471366e-05,-0.18204924693396074,True,
BAS1,whole,0,up,3877,10.9021,104,0.004312691424919635,-0.0010044649928202776,0.0002958272067601614,-0.001241013680446999,0.22235084096397476,-0.001150702308552784,0.00010706976225743435,0.00010727804479323481,0.00010737244155621832,0.00010708253966982088,0.0001506392005579853,2.4283406819714863e-05,0.08607897275520614,-41493.668546408924,True,-0.000984,0.000516,10.9021,0,-0.00016670230855278393,-0.32306648944337973,True,
BAS2,whole,0,east,3900,14.4613,132,0.0010481245843478315,0.0009681115157179643,0.002537078553890952,8.87640228148672e-05,0.47295273924224196,0.01978968076214908,0.00015479927793854052,0.00015428606521823655,0.00015328086342071212,0.00015305661230605196,0.0002894383787683223,3.1342827121829414e-05,0.1773430663816679,-38944.1516116615,True,0.020801,0.000365,14.4613,1,-0.0010113192378509196,-2.7707376379477253,False,
BAS2,whole,0,north,3900,14.4613,132,-5.19916961130816e-05,-0.00034693305657045574,0.0005771698739874368,3.0180805462858482e-05,0.6522513186016152,0.017508014217720705,8.832557292525789e-05,8.803274334519113e-05,8.745919399887509e-05,8.73312405068094e-05,0.0001651481258292418,1.7883630980061892e-05,0.05773634383293904,-43320.72862334585,True,0.0167,0.000305,14.4613,1,0.0008080142177207053,2.6492269433465747,False,
BAS2,whole,0,up,3900,14.4613,132,-0.005270264624720025,0.002951023882382495,-0.0029914532957311594,-0.0013597015839205031,0.15866349908505567,-0.0033458387301817027,0.00030663673464034893,0.00030562012865338573,0.000303628957887267,0.0003031847463221062,0.0005733388458074847,6.208596248653375e-05,0.6958645545075057,-33612.58270266265,True,-0.002088,0.000901,14.4613,1,-0.0012578387301817027,-1.3960474252849087,False,
BAS4,whole,0,east,6973,19.4168,172,0.001070442309187173,-0.00018157874840179383,-0.002485843351198781,-0.0002667121753306516,0.16139990178490898,0.019030403149121848,6.093669604428167e-05,6.100858093816078e-05,6.083864487378328e-05,6.075131636422153e-05,8.621897935931391e-05,7.65773894811475e-06,0.08997500517999912,-78449.1039044463,True,0.018685,0.000111,19.4168,1,0.0003454031491218479,3.1117400821788097,False,
BAS4,whole,0,north,6973,19.4168,172,0.0005269043191135517,0.00016762196442670087,-0.000250141165222784,-0.0006033028212408291,0.7464335111821329,0.015827331702368344,3.6308075695420925e-05,3.6350907065313766e-05,3.624965360246904e-05,3.619762042145718e-05,5.13720866435729e-05,4.562731218343017e-06,0.031942620228674674,-85670.27810762731,True,0.015673,0.000119,19.4168,1,0.00015433170236834465,1.2969050619188625,False,
BAS4,whole,0,up,6973,19.4168,172,0.00690927438909858,0.0011741863007618761,0.0042921602825837825,-0.0006541707802501491,0.7569635280375213,-5.669124745492503e-05,0.0003692947754273874,0.00036973041958706445,0.0003687005557315365,0.0003681713185982403,0.0005225130452911104,4.64082099736842e-05,3.304535340417992,-53321.76425821627,True,0.000179,0.000502,19.4168,1,-0.00023569124745492502,-0.4695044770018427,True,
BAS4,seg,0,east,6596,18.3819,164,0.0010766467893771284,-0.00020103737039823887,-0.0024671791279904246,-0.0002470881016973163,0.16167248768988884,0.018987004749434072,6.346131728084296e-05,6.34752464864486e-05,6.330814987240334e-05,6.327125868915121e-05,8.970084655873071e-05,8.416508698747482e-06,0.08723242712326733,-74042.72677585614,True,,,,,,,,
BAS4,seg,0,north,6596,18.3819,164,0.000557798701989622,0.0001638603864900215,-0.0002766709449355615,-0.0006483816350687562,0.7461736913549948,0.015868680939393365,3.671846227530477e-05,3.672652165749963e-05,3.6629840230418626e-05,3.6608495140550095e-05,5.190054810639608e-05,4.86975799410366e-06,0.02920308694436424,-81260.74086496643,True,,,,,,,,
BAS4,seg,0,up,6596,18.3819,164,0.006869203844451831,0.0012182369485863804,0.0044023922966121695,-0.0007115609785742974,0.75739661179432,-0.00012565883126016396,0.0003897054871758256,0.0003897910241310781,0.0003887649113718084,0.0003885383686973451,0.0005508381106171359,5.168439237165159e-05,3.2895222840280303,-50099.764572900516,True,,,,,,,,
BAS4,seg,1,east,377,1.0321,25,0.0012755194255476623,-2.116940921704996e-05,-0.002733421112589524,-0.0005274082392928935,0.17207188035893417,0.018583790956742213,8.924084616529944e-05,8.396755987189485e-05,0.00010402833559867217,7.191131032968412e-05,0.005546005947748728,0.0002934123991286866,0.0003536016022845193,-5197.010029883725,True,,,,,,,,
BAS4,seg,1,north,377,1.0321,25,-0.0002719605252230342,0.00037207059824531197,0.00016535591078199058,0.00012181489618065644,0.7395159637786033,0.016080518161857574,9.035473556875084e-05,8.50156289926395e-05,0.00010532679998646397,7.280889534827718e-05,0.005615230271834954,0.00029707472390791737,0.0003624838848712947,-5187.656978193027,True,,,,,,,,
BAS4,seg,1,up,377,1.0321,25,0.006795419770832229,0.0011217373330659186,0.0009726954445321922,0.000669266402438995,0.6543860520070189,0.005563168247854151,0.00040996968767251636,0.00038574437350740397,0.00047790295685321325,0.0003303583359280788,0.025478179823809996,0.0013479274883523593,0.007462603359828438,-4047.3527726163265,True,,,,,,,,
BAS4,segmean,-1,east,6973,19.414,164,0.0010873989740661134,-0.00019131268642214418,-0.0024815736824424337,-0.00026224380109119734,0.16223473794605264,0.018965204720774266,,,,,,,,,True,0.018685,0.000111,19.4168,1,0.00028020472077426584,2.524366853822215,False,
BAS4,segmean,-1,north,6973,19.414,164,0.0005129372035443085,0.00017511741357043804,-0.0002527724615560237,-0.0006067404343974485,0.7458137367735664,0.015880134063281075,,,,,,,,,True,0.015673,0.000119,19.4168,1,0.000207134063281076,1.7406223805132437,False,
BAS4,segmean,-1,up,6973,19.414,164,0.0068652146581970495,0.0012130196310686386,0.004216963397539439,-0.0006369056046115825,0.7518272756348747,0.00018191148407413932,,,,,,,,,True,0.000179,0.000502,19.4168,1,2.911484074139334e-06,0.005799769071990706,True,
BAS5,whole,0,east,1651,8.0958,81,0.00026509034242796093,0.00045601435461048467,0.0004060732517936632,-0.0002136637705060198,0.65637975338688,0.027555595448388204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-inf,True,0.027579,0.000138,8.0958,3,-2.340455161179561e-05,-0.16959820008547544,True,
