isd_station,normals_id,path
72679724132,USW00024132,/home/fallen/data/showcase/normals/USW00024132.csv
72681024131,USW00024131,/home/fallen/data/showcase/normals/USW00024131.csv
72681524106,USW00024106,/home/fallen/data/showcase/normals/USW00024106.csv
72683094185,USW00094185,/home/fallen/data/showcase/normals/USW00094185.csv
72688024155,USW00024155,/home/fallen/data/showcase/normals/USW00024155.csv
72688524152,USW00024152,/home/fallen/data/showcase/normals/USW00024152.csv
72688624130,USW00024130,/home/fallen/data/showcase/normals/USW00024130.csv
72691724284,USW00024284,/home/fallen/data/showcase/normals/USW00024284.csv
72693024221,USW00024221,/home/fallen/data/showcase/normals/USW00024221.csv
72694024232,USW00024232,/home/fallen/data/showcase/normals/USW00024232.csv
72698024229,USW00024229,/home/fallen/data/showcase/normals/USW00024229.csv
72698694261,USW00094261,/home/fallen/data/showcase/normals/USW00094261.csv
72703314609,USW00014609,/home/fallen/data/showcase/normals/USW00014609.csv
72712014607,USW00014607,/home/fallen/data/showcase/normals/USW00014607.csv
72734014847,USW00014847,/home/fallen/data/showcase/normals/USW00014847.csv
72734714841,USW00014841,/home/fallen/data/showcase/normals/USW00014841.csv
72744014858,USW00014858,/home/fallen/data/showcase/normals/USW00014858.csv
72745014913,USW00014913,/home/fallen/data/showcase/normals/USW00014913.csv
72745394967,USW00094967,/home/fallen/data/showcase/normals/USW00094967.csv
72745594931,USW00094931,/home/fallen/data/showcase/normals/USW00094931.csv
72747014918,USW00014918,/home/fallen/data/showcase/normals/USW00014918.csv
72747694961,USW00094961,/home/fallen/data/showcase/normals/USW00094961.csv
72753014914,USW00014914,/home/fallen/data/showcase/normals/USW00014914.csv
72753514919,USW00014919,/home/fallen/data/showcase/normals/USW00014919.csv
72757594925,USW00094925,/home/fallen/data/showcase/normals/USW00094925.csv
72764024011,USW00024011,/home/fallen/data/showcase/normals/USW00024011.csv
72767594011,USW00094011,/home/fallen/data/showcase/normals/USW00094011.csv
72767624013,USW00024013,/home/fallen/data/showcase/normals/USW00024013.csv
72768094008,USW00094008,/home/fallen/data/showcase/normals/USW00094008.csv
72772024144,USW00024144,/home/fallen/data/showcase/normals/USW00024144.csv
72773024153,USW00024153,/home/fallen/data/showcase/normals/USW00024153.csv
72775024143,USW00024143,/home/fallen/data/showcase/normals/USW00024143.csv
72777094012,USW00094012,/home/fallen/data/showcase/normals/USW00094012.csv
72781024243,USW00024243,/home/fallen/data/showcase/normals/USW00024243.csv
72782594239,USW00094239,/home/fallen/data/showcase/normals/USW00094239.csv
72783024149,USW00024149,/home/fallen/data/showcase/normals/USW00024149.csv
72784624160,USW00024160,/home/fallen/data/showcase/normals/USW00024160.csv
72785024157,USW00024157,/home/fallen/data/showcase/normals/USW00024157.csv
72785524114,USW00024114,/home/fallen/data/showcase/normals/USW00024114.csv
72785694176,USW00094176,/home/fallen/data/showcase/normals/USW00094176.csv
72791094224,USW00094224,/home/fallen/data/showcase/normals/USW00094224.csv
72792024227,USW00024227,/home/fallen/data/showcase/normals/USW00024227.csv
72793024233,USW00024233,/home/fallen/data/showcase/normals/USW00024233.csv
72793524234,USW00024234,/home/fallen/data/showcase/normals/USW00024234.csv
72797094240,USW00094240,/home/fallen/data/showcase/normals/USW00094240.csv
72797624217,USW00024217,/home/fallen/data/showcase/normals/USW00024217.csv
74206024207,USW00024207,/home/fallen/data/showcase/normals/USW00024207.csv
74230024037,USW00024037,/home/fallen/data/showcase/normals/USW00024037.csv
74370014715,USW00014715,/home/fallen/data/showcase/normals/USW00014715.csv
74394514710,USW00014710,/home/fallen/data/showcase/normals/USW00014710.csv
74486094789,USW00094789,/home/fallen/data/showcase/normals/USW00094789.csv
74516023202,USW00023202,/home/fallen/data/showcase/normals/USW00023202.csv
74570013840,USW00013840,/home/fallen/data/showcase/normals/USW00013840.csv
74594013705,USW00013705,/home/fallen/data/showcase/normals/USW00013705.csv
74598013702,USW00013702,/home/fallen/data/showcase/normals/USW00013702.csv
74671013806,USW00013806,/home/fallen/data/showcase/normals/USW00013806.csv
74671693808,USW00093808,/home/fallen/data/showcase/normals/USW00093808.csv
74693093737,USW00093737,/home/fallen/data/showcase/normals/USW00093737.csv
74718503144,USW00003144,/home/fallen/data/showcase/normals/USW00003144.csv
74718703104,USW00003104,/home/fallen/data/showcase/normals/USW00003104.csv
74718823158,USW00023158,/home/fallen/data/showcase/normals/USW00023158.csv
74740013973,USW00013973,/home/fallen/data/showcase/normals/USW00013973.csv
74775013846,USW00013846,/home/fallen/data/showcase/normals/USW00013846.csv
74777003852,USW00003852,/home/fallen/data/showcase/normals/USW00003852.csv
74780413824,USW00013824,/home/fallen/data/showcase/normals/USW00013824.csv
74781013857,USW00013857,/home/fallen/data/showcase/normals/USW00013857.csv
74790013849,USW00013849,/home/fallen/data/showcase/normals/USW00013849.csv
91165022536,USW00022536,/home/fallen/data/showcase/normals/USW00022536.csv
91176022519,USW00022519,/home/fallen/data/showcase/normals/USW00022519.csv
91182022521,USW00022521,/home/fallen/data/showcase/normals/USW00022521.csv
91186022534,USW00022534,/home/fallen/data/showcase/normals/USW00022534.csv
91190022516,USW00022516,/home/fallen/data/showcase/normals/USW00022516.csv
91212041415,GQW00041415,/home/fallen/data/showcase/normals/GQW00041415.csv
91218041414,GQW00041414,/home/fallen/data/showcase/normals/GQW00041414.csv
91285021504,USW00021504,/home/fallen/data/showcase/normals/USW00021504.csv
91334040505,FMW00040505,/home/fallen/data/showcase/normals/FMW00040505.csv
91366040604,RMW00040604,/home/fallen/data/showcase/normals/RMW00040604.csv
91413040308,FMW00040308,/home/fallen/data/showcase/normals/FMW00040308.csv
91765061705,AQW00061705,/home/fallen/data/showcase/normals/AQW00061705.csv
